"""Hb Drsg Quikclot 4""""X 4""","27208370_272","CDM","272","RC","","","","","facility","both","","","","417.27","146.04","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Fem focal defic constant fri","L5230","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","4890.1","","","","","","","fee schedule","4657.24","9314.48","APC"
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","","","[Stop Loss: Total Charges > 299818 | Excess % of Charge: 41] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1451] [Rehab-Per Diem: 2181]","","","","0","other","","","No services performed during 15-month lookback period."
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","14999.61","","","","","","","fee schedule","9145.25","34042.74","MSDRG Base Rate"
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","26574.12","","","","","","","fee schedule","9145.25","34042.74","MSDRG Base Rate"
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","25985.35","","","","","","","fee schedule","9145.25","34042.74",""
"Female Reproductive System Reconstructive Procedures","748","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Femoral lgth sock fx or equa","L2850","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","72.29","","","","","","","fee schedule","71.15","142.3","APC"
"Ferric citrate orl 3 mg iron","J0609","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","0.04","","","","","","","fee schedule","0.04","0.04",""
"Ferumoxytol, esrd use","Q0139","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","0.33","","","","","","","fee schedule","0.32","0.65","APC"
"Ferumoxytol, esrd use","Q0139","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","0.49","","","","","","","fee schedule","0.32","0.65","APC"
"Ferumoxytol, non-esrd","Q0138","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","0.54","","","","","","","fee schedule","0.32","0.65","APC"
"Ferumoxytol, non-esrd","Q0138","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","0.34","","","","","","","fee schedule","0.32","0.65","APC"
"Fetal biophys profil w/o nst","76819","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","110.92","","","","","","","fee schedule","109.17","218.35","APC"
"Fetal biophys profil w/o nst","76819","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","183.41","","","","","","","fee schedule","109.17","218.35","APC"
"Fetal biophys profile w/nst","76818","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","163.76","","","","","","","fee schedule","109.17","218.35","APC"
"Fetal chrmoml aneuploidy","81420","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","804.59","","","","","","","fee schedule","759.05","1518.1","APC"
"Fetal contract stress test","59020","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","217.46","","","","","","","fee schedule","211.12","972","APC"
"Fetal contract stress test","59020","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","319.68","","","","","","","fee schedule","211.12","972","APC"
"Fetal fluid drainage w/us","59074","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","324.59","","","","","","","fee schedule","318.22","1502","APC"
"Fetal hemoglobin assay qual","83033","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8.56","","","","","","","fee schedule","8","16","APC"
"Fetal hemoglobin chemical","83030","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","10.85","","","","","","","fee schedule","10.74","21.48","APC"
"Fetal hemoglobin chemical","83030","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","18.04","","","","","","","fee schedule","10.74","21.48","APC"
"Fetal shunt placement w/us","59076","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","350.05","","","","","","","fee schedule","318.22","1502","APC"
"Fever And Inflammatory Conditions","864","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","14151.8","","","","","","","fee schedule","7205.65","23998.54",""
"Fever And Inflammatory Conditions","864","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Fiasp for insulin pump use","J1811","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","8.39","","","","","","","fee schedule","6.67","9.64",""
"Fibrin degradation products","85362","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","7","","","","","","","fee schedule","6.89","13.78","APC"
"Fibrinogen activity","85384","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","10.59","","","","","","","fee schedule","9.72","19.44","APC"
"Fibrinogen antigen","85385","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","14.46","","","","","","","fee schedule","14.46","28.92","Laboratory"
"Fibrinogen test","85366","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","160.92","","","","","","","fee schedule","80.46","160.92","APC"
"Fibrinogen test","85370","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","13.55","","","","","","","fee schedule","12.43","24.86","APC"
"Fibrinolytic plasmin","85400","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8.64","","","","","","","fee schedule","7.71","15.42","Laboratory"
"Fibrinolytic plasminogen","85420","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","6.92","","","","","","","fee schedule","6.53","13.06","APC"
"Fibrinolytic plasminogen","85421","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","11.4","","","","","","","fee schedule","10.18","20.36","Laboratory"
"Fibula bone graft microvasc","20955","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8107.94","","","","","","","fee schedule","3885","15155.02","APC"
"Fibula bone graft microvasc","20955","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","8032.16","","","","","","","fee schedule","3885","15155.02","APC"
"Fibula bone graft microvasc","20955","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","7956.39","","","","","","","fee schedule","3885","15155.02","APC"
"Filleted finger/toe flap","14350","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3878.35","","","","","","","fee schedule","1517.25","4309.28","APC"
"Finger tendon transfer","26497","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3656.06","","","","","","","fee schedule","1517.25","6833.76","APC"
"Finger tendon transfer","26497","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","6150.39","","","","","","","fee schedule","1517.25","6833.76","APC"
"Fit aphakia spectcl multifoc","92353","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","92.41","","","","","","","fee schedule","61.6","123.21","APC"
"Fit spectacles compound lens","92355","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","40.96","","","","","","","fee schedule","39","78.01","APC"
"Fix g/colon tube w/device","49460","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1420.72","","","","","","","fee schedule","947.15","2923","APC"
"Fixation of ankle joint","27860","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3656.06","","","","","","","fee schedule","990.66","6833.76","APC"
"Fixation of knee joint","27570","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1203.5","","","","","","","fee schedule","990.66","3358.38",""
"Fixation of shoulder blade","23400","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","7577.51","","","","","","","fee schedule","2960.1","15155.02","APC"
"Fixation of tongue","41500","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","990.66","","","","","","","fee schedule","990.66","1500",""
"Flex thermoplastic collar mo","L0130","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","449.95","","","","","","","fee schedule","249.97","499.94","APC"
"Flexible keel foot","L5972","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","928.88","","","","","","","fee schedule","464.44","928.88","APC"
"Flexible keel foot","L5972","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","743.1","","","","","","","fee schedule","464.44","928.88","APC"
"Flotufolastat f18 diag 1 mci","A9608","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","1016.36","","","","","","","fee schedule","671.22","1342.44","APC"
"Flowcytometry/ tc 1 marker","88184","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","598.91","","","","","","","fee schedule","374.32","748.64","APC"
"Floweramniopatch, per sq cm","Q4178","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","246.91","","","","","","","fee schedule","92.03","259.91","APC"
"Floweramniopatch, per sq cm","Q4178","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","106.36","","","","","","","fee schedule","92.03","259.91",""
"Floxuridine injection","J9200","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","4623.38","","","","","","","fee schedule","3988.33","8256.04","APC, OP Rate"
"Floxuridine injection","J9200","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","4375.7","","","","","","","fee schedule","3988.33","8256.04","APC"
"Flt3 gene itd variants quan","0046U","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","411.5","","","","","","","fee schedule","407.43","814.86","APC"
"Flt3 gene itd variants quan","0046U","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","814.86","","","","","","","fee schedule","407.43","814.86","APC"
"Fluconazole","J1450","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2.92","","","","","","","fee schedule","2.92","3.58",""
"Fluorescein angrph uni/bi","92235","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","378.81","","","","","","","fee schedule","225.48","450.97","APC"
"Fluorescein icg angiography","92242","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","360.77","","","","","","","fee schedule","225.48","450.97","APC"
"Fluoro polarize fetal lung","83663","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","20.61","","","","","","","fee schedule","18.91","37.82","APC"
"Fmr1 gene detection","81243","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","85.56","","","","","","","fee schedule","57.04","114.08","APC"
"Fmr1 gene detection","81243","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","57.04","","","","","","","fee schedule","57.04","114.08","Laboratory"
"Fmri brain by phys/psych","70555","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","249.17","","","","","","","fee schedule","249.17","498.33","APC"
