"""""""Hb Drainage Of Pilonida Cyst-Complicated""","45000077","CDM","450","RC","","","","","facility","both","","","","5133","1796.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Prgrmg eval implantable dfb","93282","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","58.46","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg eval implantable dfb","93284","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","41.7","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg evl ldls pm 1chmbr ip","0826T","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","43.65","","","","","","","fee schedule","38.97","77.95","APC, OP Rate"
"Prgrmg evl ldls pm 1chmbr ip","0826T","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","58.46","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg evl ldls pm 2chmbr ip","0804T","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","39.6","","","","","","","fee schedule","38.97","77.95","APC"
"Principal Diagnosis Invalid As Discharge Diagnosis","998","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Probe nasolacrimal duct","68810","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","704","","","","","","","fee schedule","331.46","1502",""
"Probe nasolacrimal duct","68810","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","331.46","1502",""
"Probe nasolacrimal duct","68811","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","2731.03","","","","","","","fee schedule","1326.84","5195","APC"
"Probe nl duct w/balloon","68816","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2656.55","","","","","","","fee schedule","2482.76","5195","APC"
"Probe nl duct w/balloon","68816","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","2532.41","","","","","","","fee schedule","2482.76","5195","APC"
"Procalcitonin (PCT)","84145","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","28.04","","","","","","","fee schedule","27.22","54.44","APC"
"Proctosigmoidoscopy W/Stent","45327","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","990.66","","","","","","","fee schedule","990.66","12679.42",""
"Proctosigmoidoscopy W/Stent","45327","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","6720.09","","","","","","","fee schedule","990.66","12679.42","APC"
"Proctosigmoidoscopy W/Stent","45327","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","10143.54","","","","","","","fee schedule","990.66","12679.42","APC"
"Proctosigmoidoscopy ablate","45320","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1502","","","","","","","fee schedule","990.66","5797.13",""
"Proctosigmoidoscopy ablate","45320","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1425","","","","","","","fee schedule","990.66","5797.13",""
"Proctosigmoidoscopy dilate","45303","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","1287.12","","","","","","","fee schedule","1249.63","2923","APC"
"Proctosigmoidoscopy dilate","45303","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","2499.25","","","","","","","fee schedule","1249.63","2923","APC"
"Proctosigmoidoscopy dx","45300","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1553.82","","","","","","","fee schedule","940","1942.27","APC"
"Proctosigmoidoscopy dx","45300","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","1019.69","","","","","","","fee schedule","940","1942.27","APC"
"Proctosigmoidoscopy removal","45308","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1203.5","","","","","","","fee schedule","990.66","5797.13",""
"Proctosigmoidoscopy removal","45309","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","1892.19","","","","","","","fee schedule","990.66","2923","APC"
"Proctosigmoidoscopy removal","45315","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","1457","","","","","","","fee schedule","990.66","2923",""
"Proctosigmoidoscopy removal","45315","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2249.33","","","","","","","fee schedule","990.66","2923","APC"
"Proctosigmoidoscopy volvul","45321","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","4869.59","","","","","","","fee schedule","990.66","5797.13","APC"
"Proctosigmoidoscopy volvul","45321","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","4637.7","","","","","","","fee schedule","990.66","5797.13","APC"
"Prolonged iv inf, req pump","C8957","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","242.11","","","","","","","fee schedule","222.12","444.24","APC"
"Pros sheath/sock w gel cushn","L8417","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","156.41","","","","","","","fee schedule","93.1","186.2","APC"
"Pros sock single ply upper l","L8485","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","21.79","","","","","","","fee schedule","13.62","27.24","APC"
"Prostate laser enucleation","52649","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","5879.17","","","","","","","fee schedule","5282","11198.42","APC"
"Prostatectomy (TURP)","52601","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","5599.21","","","","","","","fee schedule","1874.25","11198.42","APC"
"Prostatectomy (TURP)","52601","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","10638.5","","","","","","","fee schedule","1874.25","11198.42","APC"
"Prostatectomy With Cc","666","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatectomy With Mcc","665","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatectomy With Mcc","665","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatectomy With Mcc","665","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","24823.16","24823.16","24823.16","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Prostatectomy Without Cc/Mcc","667","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","24905.28","","","","","","","fee schedule","7436.66","25683.25",""
"Prostatectomy Without Cc/Mcc","667","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Hmo/Ppo","18340.33","","","","","","","fee schedule","7436.66","25683.25",""
"Prostatectomy Without Cc/Mcc","667","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","14736.94","","","","","","","fee schedule","7436.66","25683.25","MSDRG Base Rate"
"Prostatectomy Without Cc/Mcc","667","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W Cc","985","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W Mcc","984","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 52.50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 223402] [BMT-Autologous-other-Case Rate: 114400] [Heart Transplant-Case Rate: 720917] [Kidney Transplant-Case Rate: 211790] [Liver Transplant-Case Rate: 378383] [Lung Transplant-Case Rate: 559053] [Pancreas Transplant-Case Rate: 346014]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W/O Cc/Mcc","986","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","","","[Stop Loss: Total Charges > 347079 | Total % of Charge: 55.2] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W/O Cc/Mcc","986","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W/O Cc/Mcc","986","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W/O Cc/Mcc","986","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic O.R. Procedure Unrelated To Principal Diagnosis W/O Cc/Mcc","986","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prostatic microwave thermotx","53850","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","2923","","","","","","","fee schedule","2116","7362.13",""
"Prostatic rf thermotx","53852","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","3681.06","","","","","","","fee schedule","3681.06","9732","APC"
"Prosthetic type socket molde","L2350","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","1054.64","","","","","","","fee schedule","1023.92","2047.84","APC"
"Prosthetic type socket molde","L2350","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1023.92","","","","","","","fee schedule","1023.92","2047.84","APC"
"Prosthetic type socket molde","L2350","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1085.36","","","","","","","fee schedule","1023.92","2047.84","APC"
