"""""""Hb 92997""","48100111","CDM","481","RC","","","","","facility","both","","","","21991","7696.85","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Repair of achilles tendon","27654","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","7701.03","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair of anal stricture","46700","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","5507.27","","","","","","","fee schedule","1517.25","5797.13","APC"
"Repair of ankle ligament","27695","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","11366.27","","","","","","","fee schedule","1326.84","15155.02","APC"
"Repair of ankle ligament","27698","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","8335.26","","","","","","","fee schedule","1326.84","15155.02","APC"
"Repair of ankle ligament","27698","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","12124.02","","","","","","","fee schedule","1326.84","15155.02","APC"
"Repair of arm nerves","64861","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","2222.72","","","","","","","fee schedule","1517.25","6490","APC"
"Repair of arm tendon","24320","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2494","","","","","","","fee schedule","1517.25","15155.02",""
"Repair of biceps tendon","24340","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","13639.52","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair of bladder wound","51865","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","6490","","","","","","","fee schedule","3885","6490",""
"Repair of bowel bulge","57268","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2494","","","","","","","fee schedule","1517.25","10447.91",""
"Repair of bowel bulge","57268","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","8358.32","","","","","","","fee schedule","1517.25","10447.91","APC"
"Repair of circumcision","54163","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2335.75","","","","","","","fee schedule","1326.84","5195","APC"
"Repair of circumcision","54163","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","2226.6","","","","","","","fee schedule","1326.84","5195","APC"
"Repair of digit nerve","64831","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3112","","","","","","","fee schedule","1874.25","6490",""
"Repair of eardrum","69610","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","1620.29","5195",""
"Repair of eye wound","65270","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1326.84","","","","","","","fee schedule","1326.84","5195",""
"Repair of eye wound","65270","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","4468.96","","","","","","","fee schedule","1326.84","5195","APC"
"Repair of eye wound","65270","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","2631.72","","","","","","","fee schedule","1326.84","5195","APC"
"Repair of eye wound","65272","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","2780.69","","","","","","","fee schedule","1326.84","5195","APC, OP Rate"
"Repair of eye wound","65272","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","2532.41","","","","","","","fee schedule","1326.84","5195","APC"
"Repair of eye wound","65286","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","4338.02","","","","","","","fee schedule","1457","4820.02","APC"
"Repair of eye wound","65286","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","3615.02","","","","","","","fee schedule","1457","4820.02","APC"
"Repair of facial nerve","64864","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","15396.25","","","","","","","fee schedule","1517.25","18328.87","APC"
"Repair of facial nerve","64865","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1874.25","","","","","","","fee schedule","1874.25","9732",""
"Repair of facial nerve","64865","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3817.13","","","","","","","fee schedule","1874.25","9732","APC"
"Repair of fibula epiphysis","27732","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5467.01","","","","","","","fee schedule","1326.84","6833.76","APC"
"Repair of foot bones","28320","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","10145","","","","","","","fee schedule","1874.25","26814.33",""
"Repair of foot tendon","28200","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5125.32","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of foot tendon","28208","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of foot tendon","28208","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3621.89","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of foot tendon","28208","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6492.07","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of hammertoe","28285","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","6833.76",""
"Repair of hammertoe","28285","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of hand or foot nerve","64834","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6778.08","","","","","","","fee schedule","1326.84","9732","APC"
"Repair of hand or foot nerve","64835","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3674.43","","","","","","","fee schedule","1517.25","9732","APC"
"Repair of hand or foot nerve","64835","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3781.46","","","","","","","fee schedule","1517.25","9732","APC"
"Repair of hand or foot nerve","64835","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","5401.77","","","","","","","fee schedule","1517.25","9732","APC"
"Repair of hand or foot nerve","64835","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3745.78","","","","","","","fee schedule","1517.25","9732","APC"
"Repair of hand or foot nerve","64836","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","9732",""
"Repair of heart defects","33692","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Repair of heart wound","33300","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Repair of humerus","24430","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1517.25","","","","","","","fee schedule","1517.25","26814.33",""
"Repair of imperforated anus","46742","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Repair of knee cartilage","27403","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","7653.29","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair of knee ligament","27407","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","7701.03","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair of knee ligament","27407","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","15155.02","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair of knee ligaments","27409","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","11473.87","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair of kneecap tendon","27380","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","7729.06","","","","","","","fee schedule","990.66","15155.02","APC"
"Repair of kneecap tendon","27380","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","8032.16","","","","","","","fee schedule","990.66","15155.02","APC"
"Repair of leg epiphyses","27740","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1326.84","6833.76","APC"
"Repair of leg epiphyses","27740","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5125.32","","","","","","","fee schedule","1326.84","6833.76","APC"
"Repair of leg epiphyses","27740","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5467.01","","","","","","","fee schedule","1326.84","6833.76","APC"
"Repair of leg epiphyses","27742","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1611.92","","","","","","","fee schedule","1326.84","9732",""
"Repair of leg epiphyses","27742","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3519.39","","","","","","","fee schedule","1326.84","9732","APC"
"Repair of leg tendon each","27658","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3621.89","","","","","","","fee schedule","990.66","6833.76","APC"
"Repair of leg tendon each","27665","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","8259.49","","","","","","","fee schedule","1326.84","15155.02","APC"
"Repair of lower leg","27725","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8486.81","","","","","","","fee schedule","3885","15155.02","APC, OP Rate"
"Repair of lower leg","27725","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","12124.02","","","","","","","fee schedule","3885","15155.02","APC"
"Repair of metatarsals","28322","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","15155.02","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair of nail bed","11760","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","841.26","","","","","","","fee schedule","704","1543.59","APC"
"Repair of penis","54440","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","4698","","","","","","","fee schedule","1874.25","7362.13",""
"Repair of perineum","56810","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3583.29","","","","","","","fee schedule","2133.06","6760.92","APC"
"Repair of rectum","45500","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","1326.84","5797.13",""
"Repair of ruptured uterus","58520","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair of skull & brain","62145","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair of skull with graft","62147","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair of thigh muscle","27385","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","11366.27","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair of thigh","27470","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","8335.26","","","","","","","fee schedule","3885","15155.02","APC"
"Repair of tibia epiphysis","27730","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1611.92","","","","","","","fee schedule","1326.84","6833.76",""
"Repair of toe dislocation","28675","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","3471.55","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of toe dislocation","28675","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6492.07","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of ureter lesion","51535","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","3681.06","7362.13",""
"Repair of urethra injury","53502","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3717.87","","","","","","","fee schedule","1326.84","7362.13","APC"
"Repair of urethra injury","53502","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2064","","","","","","","fee schedule","1326.84","7362.13",""
"Repair of urethra injury","53502","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","4049.17","","","","","","","fee schedule","1326.84","7362.13","APC"
"Repair of urethra injury","53505","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1326.84","","","","","","","fee schedule","1326.84","11198.42",""
"Repair of urethra injury","53505","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","5690.48","","","","","","","fee schedule","1326.84","11198.42","APC"
"Repair of urethra injury","53510","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","5690.48","","","","","","","fee schedule","1326.84","11198.42","APC"
"Repair of urethra injury","53510","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","9406.68","","","","","","","fee schedule","1326.84","11198.42","APC"
"Repair of urethra injury","53515","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","4698","","","","","","","fee schedule","1326.84","11198.42",""
"Repair of urethral lesion","57230","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3414.27","","","","","","","fee schedule","1517.25","6760.92","APC"
"Repair of vagina","56800","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6760.92","","","","","","","fee schedule","1517.25","6760.92","APC"
"Repair of vagina","57260","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","10447.91","","","","","","","fee schedule","2133.06","10447.91","APC"
"Repair of web finger","26560","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2000","","","","","","","fee schedule","1326.84","3358.38",""
"Repair of web finger","26561","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2375","","","","","","","fee schedule","1517.25","6833.76",""
"Repair of web finger","26561","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6492.07","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair of web finger","26562","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6492.07","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair of windpipe defect","31825","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3704.62","","","","","","","fee schedule","1326.84","6924.53","APC"
"Repair of windpipe","31750","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","6738.33","","","","","","","fee schedule","2133.06","12363.91","APC"
"Repair palate pharynx/uvula","42145","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","6800.15","","","","","","","fee schedule","2133.06","12363.91","APC"
"Repair palate","42235","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","6923.79","","","","","","","fee schedule","2133.06","12363.91","APC, OP Rate"
"Repair paravag defect lap","57423","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","11211.52","","","","","","","fee schedule","5506","22201.02","APC"
"Repair penis and bladder","54390","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","7046","","","","","","","fee schedule","3885","9732",""
"Repair penis","54380","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","3274.42","","","","","","","fee schedule","1517.25","6490","APC"
"Repair penis","54380","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2500","","","","","","","fee schedule","1517.25","6490",""
"Repair penis","54385","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","2379.41","","","","","","","fee schedule","1517.25","6490","APC"
"Repair prosthesis per 15 min","L7520","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","61.58","","","","","","","fee schedule","40.67","81.34","APC"
"Repair rectum & vagina","57250","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","9925.51","","","","","","","fee schedule","2133.06","10447.91","APC"
"Repair rectum & vagina","57250","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","6490","","","","","","","fee schedule","2133.06","10447.91",""
"Repair rectum/remove sigmoid","45550","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair retinal detach cplx","67113","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","5282","","","","","","","fee schedule","5282","11113.85",""
"Repair retinal detach cplx","67113","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","5834.77","","","","","","","fee schedule","5282","11113.85","APC"
"Repair rotator cuff acute","23410","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","11366.27","","","","","","","fee schedule","2133.06","15155.02","APC"
"Repair rotator cuff chronic","23412","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8486.81","","","","","","","fee schedule","2960.1","15155.02","APC, OP Rate"
"Repair salivary duct","42500","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","6367.41","","","","","","","fee schedule","1517.25","12363.91","APC"
"Repair salivary duct","42500","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","1517.25","12363.91",""
"Repair salivary duct","42500","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","1517.25","12363.91",""
"Repair sciatic nerve","64858","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","2071.82","","","","","","","fee schedule","1326.84","6490","APC"
"Repair sciatic nerve","64858","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","2243.11","","","","","","","fee schedule","1326.84","6490","APC"
"Repair septal defect","33814","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Repair shoulder capsule","23455","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","2960.1","","","","","","","fee schedule","2960.1","15155.02",""
"Repair shoulder capsule","23455","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8107.94","","","","","","","fee schedule","2960.1","15155.02","APC"
"Repair shoulder capsule","23460","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","14016","","","","","","","fee schedule","2133.06","15155.02",""
"Repair shoulder capsule","23466","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8486.81","","","","","","","fee schedule","2960.1","15155.02","APC, OP Rate"
"Repair shoulder capsule","23466","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","7729.06","","","","","","","fee schedule","2960.1","15155.02","APC"
"Repair single ventricle","33617","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Repair stern/nuss w/o scope","21742","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","6150.39","","","","","","","fee schedule","2428","9732","APC"
"Repair stern/nuss w/o scope","21742","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5740.36","","","","","","","fee schedule","2428","9732","APC"
"Repair tear ducts","68700","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","2482.76","","","","","","","fee schedule","1326.84","5195","APC"
"Repair tear ducts","68700","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","3972.41","","","","","","","fee schedule","1326.84","5195","APC"
"Repair throat wound","42900","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","1766.11","","","","","","","fee schedule","990.66","3240.57","APC"
"Repair toe dislocation","28645","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3519.39","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair toe dislocation","28645","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair toe dislocation","28645","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5467.01","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair tongue laceration","41250","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","473.97","","","","","","","fee schedule","448.38","2121","APC"
"Repair tooth socket","41874","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2116","","","","","","","fee schedule","2116","6924.53",""
"Repair tunneled cv cath","36575","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1179.14","","","","","","","fee schedule","655.08","2121","APC"
"Repair tunneled cv cath","36576","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1611.92","","","","","","","fee schedule","940","3287.71",""
"Repair tunneled cv cath","36576","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2121","","","","","","","fee schedule","940","3287.71",""
"Repair upper jaw fistula","30580","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","6923.79","","","","","","","fee schedule","1874.25","12363.91","APC, OP Rate"
"Repair upper jaw fistula","30580","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","10385.68","","","","","","","fee schedule","1874.25","12363.91","APC"
"Repair upper jaw fistula","30580","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","6552.87","","","","","","","fee schedule","1874.25","12363.91","APC"
"Repair urethrovaginal lesion","57310","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","7976.1","","","","","","","fee schedule","2428","15487.57","APC"
"Repair uro sphincter","53449","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","10874.19","","","","","","","fee schedule","990.66","19771.25","APC"
"Repair vagina","57335","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","7835.93","","","","","","","fee schedule","3760","10447.91","APC"
"Repair windpipe opening","31613","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3670","","","","","","","fee schedule","1326.84","6924.53","APC"
"Repair windpipe opening","31614","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","9891.13","","","","","","","fee schedule","1326.84","12363.91","APC"
"Repair/graft achilles tendon","27652","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2494","","","","","","","fee schedule","1517.25","15155.02",""
"Repair/graft eye lesion","66225","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","6112.62","","","","","","","fee schedule","1874.25","11113.85","APC"
"Repair/graft eye lesion","66225","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2850","","","","","","","fee schedule","1874.25","11113.85",""
"Repair/graft finger tendon","26428","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair/graft hand tendon","26358","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","13639.52","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair/graft hand tendon","26412","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6833.76","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair/graft hand tendon","26412","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5740.36","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair/graft hand tendon","26412","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3587.73","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair/graft of foot tendon","28202","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","7653.29","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair/graft of foot tendon","28202","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","15155.02",""
"Repair/graft of foot tendon","28202","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","15155.02","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair/graft of foot tendon","28210","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","8259.49","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair/graft of thigh","27472","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","8335.26","","","","","","","fee schedule","3885","15155.02","APC"
"Repair/graft of tibia","27722","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8107.94","","","","","","","fee schedule","5282","15155.02","APC"
"Repair/graft of tibia","27724","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","7701.03","","","","","","","fee schedule","3885","15155.02","APC"
"Repair/graft radius & ulna","25420","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","7729.06","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair/revise wrist joint","25320","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8486.81","","","","","","","fee schedule","1517.25","15155.02","APC, OP Rate"
"Repair/transpose nerve","64856","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1900","","","","","","","fee schedule","1326.84","18328.87",""
"Repeat control of nosebleed","30906","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","215.64","","","","","","","fee schedule","215.64","1502",""
"Repl alkaline battery","L8622","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","0.41","","","","","","","fee schedule","0.4","0.8","APC"
"Repl girdle milwaukee orth","L4000","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","2269.89","","","","","","","fee schedule","1499.07","2998.14","APC"
"Repl girdle milwaukee orth","L4000","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","1574.02","","","","","","","fee schedule","1499.07","2998.14","APC"
"Repl leath cuff kafo-afo cal","L4110","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","104.27","","","","","","","fee schedule","97.45","194.9","APC"
"Repl met band kafo-afo prox","L4080","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","221.09","","","","","","","fee schedule","122.83","245.66","APC"
"Replace aortic valve open","33364","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
