"Assay of folic acid serum","82746","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","20.08",,,,,,,"fee schedule","11.03","31.16",
"Assay of free testosterone","84402","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","26.23",,,,,,,"fee schedule","19.1","54","APC"
"Assay of g6pd enzyme","82955","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","17.46",,,,,,,"fee schedule","7.28","20.56",
"Assay of g6pd enzyme","82955","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","9.7",,,,,,,"fee schedule","7.28","20.56",
"Assay of gdh enzyme","82965","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","13.15",,,,,,,"fee schedule","9.86","27.88","APC"
"Assay of glucagon","82943","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","14.58",,,,,,,"fee schedule","10.72","30.29","APC"
"Assay of glycated protein","82985","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","35.53",,,,,,,"fee schedule","12.57","35.53","APC"
"Assay of gonadotropin (fsh)","83001","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","18.58",,,,,,,"fee schedule","13.94","39.39",
"Assay of gonadotropin (fsh)","83001","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","18.58",,,,,,,"fee schedule","13.94","39.39","APC"
"Assay of haptoglobins","83012","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","26.89",,,,,,,"fee schedule","20.17","57.01",
"Assay of histamine","83088","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","29.53",,,,,,,"fee schedule","22.15","62.6","APC"
"Assay of intrinsic factor","83528","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","35.68",,,,,,,"fee schedule","14.87","42.02",
"Assay of iron","83540","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","9.71",,,,,,,"fee schedule","4.85","13.72",
"Assay of iron","83540","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","13.72",,,,,,,"fee schedule","4.85","13.72","APC"
"Assay of ketogenic steroids","83582","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","32.8",,,,,,,"fee schedule","11.6","32.8","APC"
"Assay of lap enzyme","83670","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","9.91",,,,,,,"fee schedule","7.36","20.8","APC"
"Assay of lap enzyme","83670","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","9.81",,,,,,,"fee schedule","7.36","20.8",
"Assay of lipoprotein","83718","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","11.64",,,,,,,"fee schedule","6.14","17.36",
"Assay of lipoprotein(a)","83695","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","14.61",,,,,,,"fee schedule","10.74","30.36","APC"
"Assay of lithium","80178","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","6.68",,,,,,,"fee schedule","4.96","14.01","APC"
"Assay of lithium","80178","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","6.81",,,,,,,"fee schedule","4.96","14.01","APC"
"Assay of lrh hormone","83727","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","12.89",,,,,,,"fee schedule","12.89","36.44",
"Assay of manganese","83785","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","26.65",,,,,,,"fee schedule","19.99","56.5","APC"
"Assay of mercury","83825","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","12.2",,,,,,,"fee schedule","12.2","34.47",
"Assay of mercury","83825","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","16.26",,,,,,,"fee schedule","12.2","34.47",
"Assay of methemalbumin","83857","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","11.06",,,,,,,"fee schedule","8.06","22.77","APC"
"Assay of neonatal thyroxine","84437","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","6.47",,,,,,,"fee schedule","4.85","13.72",
"Assay of nucleotidase","83915","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","11.15",,,,,,,"fee schedule","8.36","23.64","APC"
"Assay of oxalate","83945","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","14.74",,,,,,,"fee schedule","10.84","30.63","APC"
"Assay of oxalate","83945","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","14.45",,,,,,,"fee schedule","10.84","30.63",
"Assay of phenylketones","84035","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","7.16",,,,,,,"fee schedule","2.99","8.44",
"Assay of phenytoin total","80185","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","13.25",,,,,,,"fee schedule","9.94","28.09",
"Assay of phenytoin total","80185","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","14.04",,,,,,,"fee schedule","9.94","28.09","APC"
"Assay of plasma hemoglobin","83051","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","7.31",,,,,,,"fee schedule","5.48","15.5",
"Assay of prealbumin","84134","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","10.94",,,,,,,"fee schedule","10.94","30.93",
"Assay of prealbumin","84134","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","14.74",,,,,,,"fee schedule","10.94","30.93","APC"
"Assay of primidone","80188","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","23.58",,,,,,,"fee schedule","12.44","35.17",
"Assay of procainamide","80190","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","60",,,,,,,"fee schedule","45","127.2",
"Assay of procainamide","80192","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","14.24",,,,,,,"fee schedule","12.56","35.51",
"Assay of progesterone 17-d","83498","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","28.8",,,,,,,"fee schedule","20.38","57.6","APC"
"Assay of proinsulin","84206","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","26.69",,,,,,,"fee schedule","20.02","56.58",
"Assay of protein any source","84160","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","8.42",,,,,,,"fee schedule","4.21","11.89",
"Assay of protein any source","84160","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","5.61",,,,,,,"fee schedule","4.21","11.89","APC"
"Assay of protein any source","84160","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","7.66",,,,,,,"fee schedule","4.21","11.89",
"Assay of psa free","84154","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","27.59",,,,,,,"fee schedule","13.79","38.99",
"Assay of pyruvate","84210","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","14.48",,,,,,,"fee schedule","10.86","30.7",
"Assay of rbc pg6d enzyme","84085","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","9.44",,,,,,,"fee schedule","7.08","20.01",
"Assay of serotonin","84260","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","46.47",,,,,,,"fee schedule","23.24","65.68",
"Assay of serum albumin","82040","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","5.2",,,,,,,"fee schedule","3.71","10.49","APC"
"Assay of serum potassium","84132","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","4.05",,,,,,,"fee schedule","3.57","10.09",
"Assay of sex hormone globul","84270","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","46.07",,,,,,,"fee schedule","16.3","46.07","APC"
"Assay of sex hormone globul","84270","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","21.73",,,,,,,"fee schedule","16.3","46.07",
"Assay of somatomedin","84305","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","38.27",,,,,,,"fee schedule","15.95","45.07",
"Assay of somatomedin","84305","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","45.07",,,,,,,"fee schedule","15.95","45.07","APC"
"Assay of somatostatin","84307","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","24.97",,,,,,,"fee schedule","13.71","38.75",
"Assay of sweat sodium","84302","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","6.91",,,,,,,"fee schedule","3.65","10.3",
"Assay of tacrolimus","80197","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","24.71",,,,,,,"fee schedule","10.3","29.11",
"Assay of theophylline","80198","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","14.14",,,,,,,"fee schedule","10.61","29.98","APC"
"Assay of thyroid (t3 or t4)","84479","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","9.2",,,,,,,"fee schedule","4.85","13.72",
"Assay of thyroid activity","84442","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","20.19",,,,,,,"fee schedule","11.09","31.33",
"Assay of topiramate","80201","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","11.92",,,,,,,"fee schedule","8.94","25.27",
"Assay of total testosterone","84403","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","26.07",,,,,,,"fee schedule","19.36","54.72","APC"
"Assay of transferrin","84466","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","27.05",,,,,,,"fee schedule","9.57","27.05","APC"
"Assay of transferrin","84466","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","12.76",,,,,,,"fee schedule","9.57","27.05",
"Assay of triglycerides","84478","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","5.74",,,,,,,"fee schedule","4.31","12.17",
"Assay of troponin qual","84512","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","10.09",,,,,,,"fee schedule","7.57","21.39","APC"
"Assay of troponin quant","84484","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","17.03",,,,,,,"fee schedule","9.35","26.44",
"Assay of tsi globulin","84445","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","50.86",,,,,,,"fee schedule","38.15","107.82",
"Assay of tyrosine","84510","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","10.63",,,,,,,"fee schedule","7.97","22.54",
"Assay of urea nitrogen","84520","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","4.07",,,,,,,"fee schedule","2.96","8.37","APC"
"Assay of urea nitrogen","84520","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","3.95",,,,,,,"fee schedule","2.96","8.37","APC"
"Assay of urine chloride","82436","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","5.75",,,,,,,"fee schedule","4.31","12.19",
"Assay of urine creatinine","82570","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5.18",,,,,,,"fee schedule","3.89","10.98",
"Assay of urine potassium","84133","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","4.87",,,,,,,"fee schedule","3.55","10.03","APC"
"Assay of urine sodium","84300","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","5.36",,,,,,,"fee schedule","3.8","10.73","APC"
"Assay of urine urobilinogen","84580","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","9.55",,,,,,,"fee schedule","7.16","20.25",
"Assay of urine urobilinogen","84583","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","6.17",,,,,,,"fee schedule","4.54","12.83","APC"
"Assay of urine vma","84585","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","15.5",,,,,,,"fee schedule","11.63","32.86",
"Assay of urine/urea-n","84540","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","5.73",,,,,,,"fee schedule","4.17","11.79","APC"
"Assay of vancomycin","80202","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","13.68",,,,,,,"fee schedule","10.16","28.7","APC"
"Assay of vip","84586","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","53",,,,,,,"fee schedule","26.5","74.9",
"Assay of vip","84586","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","35.33",,,,,,,"fee schedule","26.5","74.9",
"Assay phosphatidylglycerol","84081","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","12.39",,,,,,,"fee schedule","12.39","35.02",
"Assay phosphohexose enzymes","84087","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","8.05",,,,,,,"fee schedule","8.05","22.75",
"Assay phosphohexose enzymes","84087","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","11.05",,,,,,,"fee schedule","8.05","22.75","APC"
"Assay phosphohexose enzymes","84087","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","10.73",,,,,,,"fee schedule","8.05","22.75","APC"
"Assay prostate phosphatase","84066","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","9.66",,,,,,,"fee schedule","7.25","20.48","APC"
"Assay rbc cholinesterase","82482","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","20.8",,,,,,,"fee schedule","7.36","20.8","APC"
"Assay rbc cholinesterase","82482","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","10.4",,,,,,,"fee schedule","7.36","20.8","APC"
"Assay spec xcp ur&breath ia","82077","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","23.59",,,,,,,"fee schedule","12.95","36.61",
"Assay test for blood fecal","82274","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","22.63",,,,,,,"fee schedule","11.94","33.75",
"Assay test for blood fecal","82274","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","21.75",,,,,,,"fee schedule","11.94","33.75",
"Assay total hydroxyproline","83505","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","24.79",,,,,,,"fee schedule","18.23","51.52","APC"
"Asxl1 gene target seq alys","81176","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","343.81",,,,,,,"fee schedule","181.43","512.83",
"Asy carbamazepin 10,11-epxid","80161","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","15.84",,,,,,,"fee schedule","13.98","39.52",
"Asy carbamazepin 10,11-epxid","80161","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","25.46",,,,,,,"fee schedule","13.98","39.52",
"Asy thiopurin s-mthyltrnsfrs","84433","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","47",,,,,,,"fee schedule","16.63","47","APC"
"Atherosclerosis With Mcc","302","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Ppo",,,"[IP High Cost Drugs (%BC): 72] [All Other IP (%BC): 72]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Attach bladder/urethra","51840","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","5268.46",,,,,,,"fee schedule","3051","10637.27","APC"
"Attach bladder/urethra","51840","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","5318.63",,,,,,,"fee schedule","3051","10637.27","APC"
"Attach bladder/urethra","51841","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","3051","9512",
"Attach ocular implant","65140","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","7870",,,,,,,"fee schedule","3514.53","8359.77",
"Atxn1 gene detc abnor allele","81178","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","137",,,,,,,"fee schedule","102.75","290.44",
"Audiometry air only","0208T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","79.42",,,,,,,"fee schedule","37.46","79.42","APC"
"Augmentation cheek bone","21270","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","8364.54",,,,,,,"fee schedule","4419.21","12588",
"Augmentation of facial bones","21208","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","9512",,,,,,,"fee schedule","4419.21","12588",
"Augmentation of facial bones","21208","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","5997.11",,,,,,,"fee schedule","4419.21","12588","APC"
"Autgrft implnt knee w/scope","29866","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","7423.72",,,,,,,"fee schedule","5405","15429.7","APC"
"Autoimmune rheumatoid arthr","81490","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","1260.98",,,,,,,"fee schedule","630.49","1782.18",
"Autologous Bone Marrow Transplant With Cc/Mcc","016","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Wellcare","Medicare Managed Care Plan","57494.29",,,,,,,"fee schedule","54239.9","184640.66","MSDRG Base Rate"
"Autologous Bone Marrow Transplant Without Cc/Mcc","017","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Oscar Health","Exchange","83724.46",,,,,,,"fee schedule","49864.09","184640.66",
"Autologous PRP for ulcers","G0460","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","2193.69",,,,,,,"fee schedule","2069.52","4387.38","APC"
"Automated leukocyte count","85048","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","2.16",,,,,,,"fee schedule","1.91","5.38",
"Automated reticulocyte count","85045","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","3.99",,,,,,,"fee schedule","2.99","8.46",
"Autonomic nrv syst funj test","95923","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","141.46",,,,,,,"fee schedule","133.45","282.92","APC"
"Autopsy (necropsy) complete","88028","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","206.98",,,,,,,"fee schedule","155.24","294.18",
"Autopsy (necropsy) gross","88000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","294.18",,,,,,,"fee schedule","155.24","294.18",
"Av fistula revision open","36832","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","5748.75",,,,,,,"fee schedule","4419.21","11832.39","APC"
"Av fuse uppr arm cephalic","36818","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","6293.23",,,,,,,"fee schedule","4419.21","11832.39",
