OT SKILLS DEVLPMT COGNITIVE 15MN,4313425,CDM,430,RC,97129,CPT,,,facility,outpatient,,,142.00000,19.60000,Plotkin Health,Plotkin Health,GO,63.90,,,,,,,28.40,265.00,percent of total billed charges,
OT SKILLS DEVLPMT COGNITIVE AD 15MN,4313334,CDM,430,RC,97130,CPT,,,facility,outpatient,,,126.00000,17.39000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,GO,93.12,,,,,,,25.20,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OT SKILLS DEVLPMT COGNITIVE AD 15MN,4313334,CDM,430,RC,97130,CPT,,,facility,outpatient,,,126.00000,17.39000,Health Net,Medicare,GO,63.00,,,,,,,25.20,265.00,percent of total billed charges,
OT TECHNIQUES SENSORY 15MN,4303673,CDM,430,RC,97533,CPT,,,facility,inpatient,,,153.00000,21.11000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,GO,68.85,,,,,,,68.85,114.75,percent of total billed charges,
OT TECHNIQUES SENSORY 15MN,4308110,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,GO,203.00,,,,,,,30.60,265.00,per diem,
OT TECHNIQUES SENSORY 15MN,4308110,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,"Health Choice Arizona, Inc.",Medicaid,GO,34.27,,,,,,,30.60,265.00,percent of total billed charges,
OT TECHNIQUES SENSORY 15MN,4308110,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,Health Net,Medicaid,GO,34.27,,,,,,,30.60,265.00,percent of total billed charges,
OT TEST DVLPMNTL W RPT ADDL 30MIN,4313318,CDM,918,RC,96113,CPT,,,facility,outpatient,,,234.00000,76.99000,"Cigna Healthcare of Arizona, Inc.",Commercial,,160.76,,,,,,,46.80,439.84,percent of total billed charges,
OT TEST DVLPMNTL W RPT ADDL 30MIN,4313318,CDM,918,RC,96113,CPT,,,facility,outpatient,,,234.00000,76.99000,"Health Choice Arizona, Inc.",Medicare Advantage,,70.20,,,,,,,46.80,439.84,percent of total billed charges,
OT THER ACTIVITIES 15MN,4303665,CDM,430,RC,97530,CPT,,,facility,inpatient,,,161.00000,22.22000,Aetna,Medical Rental,GO,84.85,,,,,,,72.45,120.75,percent of total billed charges,
OT THER ACTIVITIES 15MN,4303665,CDM,430,RC,97530,CPT,,,facility,outpatient,,,161.00000,22.22000,Aetna,Qualified Health Plan,GO,36.23,,,,,,,32.20,265.00,percent of total billed charges,
OT THER EXERCISE 15MN,4303632,CDM,430,RC,97110,CPT,,,facility,outpatient,,,143.00000,19.73000,Aetna,Designated Group,GO,70.21,,,,,,,28.60,265.00,percent of total billed charges,
OT THER GROUP,4308052,CDM,433,RC,97150,CPT,,,facility,outpatient,,,120.00000,39.48000,Arizona Medical Network,Commercial,GO,84.00,,,,,,,24.00,265.00,percent of total billed charges,
OT THER MASSAGE 15MN,4381455,CDM,430,RC,97124,CPT,,,facility,outpatient,,,136.00000,18.77000,"Cigna Healthcare of Arizona, Inc.",Commercial,GO,225.00,,,,,,,27.20,265.00,per diem,
OT THER MASSAGE 15MN,4381455,CDM,430,RC,97124,CPT,,,facility,outpatient,,,136.00000,18.77000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,GO,61.20,,,,,,,27.20,265.00,percent of total billed charges,
OT THER MASSAGE 15MN,4381455,CDM,430,RC,97124,CPT,,,facility,outpatient,,,136.00000,18.77000,Quiktrip Corporation,Commercial,GO,73.44,,,,,,,27.20,265.00,percent of total billed charges,
OT THER NEUROMUS REEDUCATE 15MN,4307997,CDM,430,RC,97112,CPT,,,facility,outpatient,,,164.00000,22.63000,Aetna,Designated Group,GO,80.52,,,,,,,32.80,265.00,percent of total billed charges,
OT THERAPY MANUAL 15MN,4308045,CDM,430,RC,97140,CPT,,,facility,outpatient,,,169.00000,23.32000,Oscar Health Plan,Commercial,GO,84.50,,,,,,,33.80,265.00,percent of total billed charges,
OT THERAPY MANUAL 15MN,4385803,CDM,430,RC,97140,CPT,,,facility,outpatient,,,169.00000,23.32000,Arizona Physicians IPA,Medicaid,GO,37.86,,,,,,,33.80,265.00,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
OT THERAPY MANUAL 15MN,4385803,CDM,430,RC,97140,CPT,,,facility,outpatient,,,169.00000,23.32000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,GO,67.60,,,,,,,33.80,265.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
OT THERAPY MANUAL 15MN,4385803,CDM,430,RC,97140,CPT,,,facility,outpatient,,,169.00000,23.32000,Health Net,Commerical Exchange Product,GO,91.26,,,,,,,33.80,265.00,percent of total billed charges,
OT THERAPY MANUAL 15MN,4385803,CDM,430,RC,97140,CPT,,,facility,outpatient,,,169.00000,23.32000,Health Net,Commerical Exchange Product,GO,91.26,,,,,,,33.80,265.00,percent of total billed charges,
OT TRAIN ORTHO UE/LE INIT 15MN,4313011,CDM,430,RC,97760,CPT,,,facility,outpatient,,,131.00000,18.08000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,GO,58.95,,,,,,,26.20,265.00,percent of total billed charges,
OT TRAIN ORTHO UE/LE INIT 15MN,4313169,CDM,430,RC,97760,CPT,,,facility,outpatient,,,131.00000,18.08000,Health Net,Medicare,GO,65.50,,,,,,,26.20,265.00,percent of total billed charges,
OT TRAIN ORTHO/PROS EXT SUBSQ 15MN,4313193,CDM,430,RC,97763,CPT,,,facility,outpatient,,,141.00000,19.46000,Aetna,Banner Employee Plans,GO,81.00,,,,,,,28.20,312.21,per diem,"Multi proc logic: first procedure reimbursed at 100% of contract rate, all subsequent procedures reimbursed at 50% of contract rate."
OT TX DYSFNCT SWALLOW FNCT FEED,4312120,CDM,430,RC,92526,CPT,,,facility,inpatient,,,330.00000,45.54000,Quiktrip Corporation,Commercial,GO,178.20,,,,,,,148.50,247.50,percent of total billed charges,
OTA MANAGEMENT SELF-CARE/HOME 15MN,4313904,CDM,430,RC,97535,CPT,,,facility,outpatient,,,178.00000,24.56000,Arizona Medical Network,Commercial,CO|GO,124.60,,,,,,,35.60,265.00,percent of total billed charges,
OTA MANAGEMENT WHEELCHAIR 15MN,4313920,CDM,430,RC,97542,CPT,,,facility,outpatient,,,161.00000,22.22000,Oscar Health Plan,Commercial,CO|GO,80.50,,,,,,,32.20,265.00,percent of total billed charges,
OTA MODALITY APPL BATH PARAFFIN,4313730,CDM,430,RC,97018,CPT,,,facility,outpatient,,,66.00000,9.11000,Blue Cross Blue Shield of Arizona,Commercial,CO|GO,52.59,,,,,,,13.20,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OTA MODALITY APPL DEV VASOPNEUMATIC,4313722,CDM,430,RC,97016,CPT,,,facility,outpatient,,,104.00000,14.35000,"Cigna Healthcare of Arizona, Inc.",Commercial,CO|GO,225.00,,,,,,,20.80,265.00,per diem,
OTA MODALITY APPL DEV VASOPNEUMATIC,4313722,CDM,430,RC,97016,CPT,,,facility,outpatient,,,104.00000,14.35000,"Health Choice Arizona, Inc.",Medicaid,CO|GO,23.30,,,,,,,20.80,265.00,percent of total billed charges,
OTA MODALITY APPL DEV VASOPNEUMATIC,4313722,CDM,430,RC,97016,CPT,,,facility,outpatient,,,104.00000,14.35000,Health Net,Medicaid,CO|GO,23.30,,,,,,,20.80,265.00,percent of total billed charges,
OTA MODALITY APPL E-STIM MAN 15MN,4313763,CDM,430,RC,97032,CPT,,,facility,outpatient,,,139.00000,19.18000,Aetna,Medicare Advantage,CO|GO,27.80,,,,,,,27.80,265.00,percent of total billed charges,
OTA MODALITY APPL E-STIM MAN 15MN,4313763,CDM,430,RC,97032,CPT,,,facility,outpatient,,,139.00000,19.18000,Provider Network of America,Commercial,CO|GO,104.25,,,,,,,27.80,265.00,percent of total billed charges,
OTA MODALITY APPL E-STIM MAN 15MN,4313763,CDM,430,RC,97032,CPT,,,facility,outpatient,,,139.00000,19.18000,United Healthcare,UHC Core,CO|GO,252.00,,,,,,,27.80,265.00,per diem,
OTA MODALITY APPL E-STIM UNATND OTH,4219622,CDM,430,RC,97014,CPT,,,facility,outpatient,,,106.00000,14.63000,Arizona Medical Network,Commercial,CO|GO,74.20,,,,,,,21.20,265.00,percent of total billed charges,
OTA MODALITY APPL E-STIM UNATND ULC,4219630,CDM,430,RC,97014,CPT,,,facility,outpatient,,,106.00000,14.63000,Arizona Medical Network,Commercial,CO|GO,74.20,,,,,,,21.20,265.00,percent of total billed charges,
OTA MODALITY APPL E-STIM UNATND ULC,4219630,CDM,430,RC,97014,CPT,,,facility,outpatient,,,106.00000,14.63000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,CO|GO,75.22,,,,,,,21.20,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OTA MODALITY APPL HOT/COLD,4313706,CDM,430,RC,97010,CPT,,,facility,outpatient,,,61.00000,8.42000,United Healthcare,Commercial,CO|GO,265.00,,,,,,,8.79,265.00,per diem,
OTA MODALITY APPL WHIRLPOOL,4313748,CDM,430,RC,97022,CPT,,,facility,inpatient,,,133.00000,18.35000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,CO|GO,59.85,,,,,,,59.85,99.75,percent of total billed charges,
OTA MODALITY APPL WHIRLPOOL,4313748,CDM,430,RC,97022,CPT,,,facility,outpatient,,,133.00000,18.35000,United Healthcare,UHC Doctor's Plan,CO|GO,241.00,,,,,,,26.60,265.00,per diem,
OTA REINTEGRATION COMM/WORK 15MN,4313912,CDM,430,RC,97537,CPT,,,facility,outpatient,,,115.00000,15.87000,"Health Choice Arizona, Inc.",Medicaid,CO|GO,25.76,,,,,,,23.00,265.00,percent of total billed charges,
OTA REINTEGRATION COMM/WORK 15MN,4313912,CDM,430,RC,97537,CPT,,,facility,outpatient,,,115.00000,15.87000,United Healthcare,UHC Doctor's Plan,CO|GO,241.00,,,,,,,23.00,265.00,per diem,
OTA SKILL DEVLPMT COGNITIVE AD 15MN,4315685,CDM,430,RC,97130,CPT,,,facility,outpatient,,,126.00000,17.39000,Health Net,Medicaid,CO|GO,28.22,,,,,,,25.20,265.00,percent of total billed charges,
OTA SKILLS DEVLPMT COGNITIVE 15MN,4315677,CDM,430,RC,97129,CPT,,,facility,outpatient,,,142.00000,19.60000,Arizona Physicians IPA,Medicaid,CO|GO,31.81,,,,,,,28.40,265.00,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
OTA TECHNIQUES SENSORY 15MN,4313896,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,Aetna,Banner Employee Plans,CO|GO,81.00,,,,,,,30.60,265.00,per diem,"Multi proc logic: first procedure reimbursed at 100% of contract rate, all subsequent procedures reimbursed at 50% of contract rate."
OTA TECHNIQUES SENSORY 15MN,4313896,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,Aetna,Broad Network,CO|GO,88.28,,,,,,,30.60,265.00,percent of total billed charges,
OTA TECHNIQUES SENSORY 15MN,4313896,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,CO|GO,146.74,,,,,,,30.60,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OTA TECHNIQUES SENSORY 15MN,4313896,CDM,430,RC,97533,CPT,,,facility,outpatient,,,153.00000,21.11000,Health Net,Medicare,CO|GO,76.50,,,,,,,30.60,265.00,percent of total billed charges,
OTA THER EXERCISE 15MN,4313805,CDM,430,RC,97110,CPT,,,facility,inpatient,,,143.00000,19.73000,Aetna,Medical Rental,CO|GO,75.36,,,,,,,64.35,107.25,percent of total billed charges,
OTA THER EXERCISE 15MN,4313805,CDM,430,RC,97110,CPT,,,facility,outpatient,,,143.00000,19.73000,Quiktrip Corporation,Commercial,CO|GO,77.22,,,,,,,28.60,265.00,percent of total billed charges,
OTA THER MASSAGE 15MN,4313847,CDM,430,RC,97124,CPT,,,facility,inpatient,,,136.00000,18.77000,Provider Network of America,Commercial,CO|GO,102.00,,,,,,,61.20,102.00,percent of total billed charges,
OTA THER MASSAGE 15MN,4313847,CDM,430,RC,97124,CPT,,,facility,outpatient,,,136.00000,18.77000,Aetna,Qualified Health Plan,CO|GO,30.60,,,,,,,27.20,265.00,percent of total billed charges,
OTA THER MASSAGE 15MN,4313847,CDM,430,RC,97124,CPT,,,facility,outpatient,,,136.00000,18.77000,United Healthcare,UHC Core,CO|GO,252.00,,,,,,,27.20,265.00,per diem,
OTA THER NEUROMUS REEDUCATE 15MN,4313813,CDM,430,RC,97112,CPT,,,facility,outpatient,,,164.00000,22.63000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,CO|GO,136.72,,,,,,,32.80,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OTA THERAPY MANUAL 15MN,4313862,CDM,430,RC,97140,CPT,,,facility,outpatient,,,169.00000,23.32000,Provider Network of America,Commercial,CO|GO,126.75,,,,,,,33.80,265.00,percent of total billed charges,
OTA TRAIN ORTHO UE/LE INIT 15MN,4314035,CDM,430,RC,97760,CPT,,,facility,outpatient,,,131.00000,18.08000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,CO|GO,161.47,,,,,,,26.20,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OTA TRAIN ORTHO UE/LE INIT 15MN,4314035,CDM,430,RC,97760,CPT,,,facility,outpatient,,,131.00000,18.08000,Health Net,Medicare,CO|GO,65.50,,,,,,,26.20,265.00,percent of total billed charges,
OTA TRAIN ORTHO/PROS EXT SUBSQ 15MN,4314050,CDM,430,RC,97763,CPT,,,facility,inpatient,,,141.00000,19.46000,Aetna,Medical Rental,CO|GO,74.31,,,,,,,63.45,105.75,percent of total billed charges,
OTA TRAIN ORTHO/PROS EXT SUBSQ 15MN,4314050,CDM,430,RC,97763,CPT,,,facility,outpatient,,,141.00000,19.46000,Aetna,Medicare Advantage,CO|GO,28.20,,,,,,,28.20,312.21,percent of total billed charges,
OTA TRAIN PROSTH UE&/LE INIT 15MN,4314043,CDM,430,RC,97761,CPT,,,facility,inpatient,,,131.00000,18.08000,Aetna,Medical Rental,CO|GO,69.04,,,,,,,58.95,98.25,percent of total billed charges,
OTA TRAIN PROSTH UE&/LE INIT 15MN,4314043,CDM,430,RC,97761,CPT,,,facility,outpatient,,,131.00000,18.08000,United Healthcare,Commercial,CO|GO,265.00,,,,,,,26.20,265.00,per diem,
OTA TX DYSFNCT SWALLOW FNCT FEED,4313680,CDM,430,RC,92526,CPT,,,facility,outpatient,,,330.00000,45.54000,Arizona Medical Network,Commercial,CO|GO,231.00,,,,,,,63.87,265.00,percent of total billed charges,
OTA TX DYSFNCT SWALLOW FNCT FEED,4313680,CDM,430,RC,92526,CPT,,,facility,outpatient,,,330.00000,45.54000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,CO|GO,175.11,,,,,,,63.87,265.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
OTHER DIGESTIVE SYSTEM DIAGNOSES AGE >17 WITH CC,394,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",10105.560000000001,10105.560000000001,10105.560000000001,1 through 10,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc."
OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,957,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
OXYGN UPTAKE GAS EXPIRD OUTPUT CO2,4110243,CDM,460,RC,94681,CPT,,,facility,outpatient,,,763.00000,269.34000,Banner University Health Plan,University Family Plan,,191.73,,,,,,,121.07,572.25,fee schedule,
OXYGN UPTAKE GAS EXPIRD OUTPUT CO2,4110243,CDM,460,RC,94681,CPT,,,facility,outpatient,,,763.00000,269.34000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,331.90,,,,,,,121.07,572.25,fee schedule,
OXYGN UPTAKE GAS EXPIRD OUTPUT CO2,4110243,CDM,460,RC,94681,CPT,,,facility,outpatient,,,763.00000,269.34000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,331.90,,,,,,,121.07,572.25,fee schedule,
OXYGN UPTAKE REST CALORMTRY INDIRCT,4109344,CDM,460,RC,94690,CPT,,,facility,outpatient,,,734.00000,259.10000,"Health Choice Arizona, Inc.",Medicare Advantage,,63.31,,,,,,,40.35,550.50,fee schedule,
OXYGN UPTAKE REST CALORMTRY INDIRCT,4109344,CDM,460,RC,94690,CPT,,,facility,outpatient,,,734.00000,259.10000,United Healthcare,Individual Exchange,,88.63,,,,,,,40.35,550.50,fee schedule,
OXYGN UPTAKE REST&EXERCISE DIRECT,4109930,CDM,460,RC,94680,CPT,,,facility,inpatient,,,770.00000,271.81000,Plotkin Health,Plotkin Health,,346.50,,,,,,,346.50,577.50,percent of total billed charges,
PACER ACCESSORY LVL 01,2773604,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,"Health Choice Arizona, Inc.",Medicare Advantage,,93.90,,,,,,,45.10,234.75,percent of total billed charges,
PACER ACCESSORY LVL 01,2773604,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,United Healthcare,UHC Core,,158.69,,,,,,,45.10,234.75,percent of total billed charges,
PACER ACCESSORY LVL 02,6272256,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,Arizona Physicians IPA,Medicaid,,163.12,,,,,,,163.12,849.00,percent of total billed charges,
PACER ACCESSORY LVL 02,6272256,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,United Healthcare,UHC Doctor's Plan,,549.02,,,,,,,163.12,849.00,percent of total billed charges,
PACER ACCESSORY LVL 05,6288930,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,579.42000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,1770.62,,,,,,,388.35,2021.25,percent of total billed charges,
PACING INTRA-ATRIAL,4802450,CDM,480,RC,93610,CPT,,,facility,outpatient,,,6576.00000,1926.77000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,8896.31,,,,,,,1420.79,43322.00,fee schedule,
PACING INTRA-ATRIAL,4802450,CDM,480,RC,93610,CPT,,,facility,outpatient,,,6576.00000,1926.77000,Blue Cross Blue Shield of Arizona,Commercial,,4869.30,,,,,,,1420.79,43322.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
PACING INTRA-ATRIAL,4802450,CDM,480,RC,93610,CPT,,,facility,outpatient,,,6576.00000,1926.77000,Oscar Health Plan,Commercial,,13344.46,,,,,,,1420.79,43322.00,fee schedule,
PACING INTRA-ATRIAL,4806832,CDM,480,RC,93610,CPT,,,facility,outpatient,,,6576.00000,1926.77000,Arizona Medical Network,Commercial,,4603.20,,,,,,,1420.79,43322.00,percent of total billed charges,
PACING INTRA-ATRIAL,4806832,CDM,480,RC,93610,CPT,,,facility,outpatient,,,6576.00000,1926.77000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,4869.30,,,,,,,1420.79,43322.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
PACING INTRAVENTRICULAR,4801296,CDM,480,RC,93612,CPT,,,facility,outpatient,,,6980.00000,2045.14000,Banner University Health Plan,University Care Advantage,,8087.55,,,,,,,1420.79,43322.00,fee schedule,
PACING INTRAVENTRICULAR,4801296,CDM,480,RC,93612,CPT,,,facility,outpatient,,,6980.00000,2045.14000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,1420.79,,,,,,,1420.79,43322.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
PACING INTRAVENTRICULAR,4801296,CDM,480,RC,93612,CPT,,,facility,outpatient,,,6980.00000,2045.14000,Health Net,Commerical Exchange Product,,11969.57,,,,,,,1420.79,43322.00,fee schedule,
PACING INTRAVENTRICULAR,4801296,CDM,480,RC,93612,CPT,,,facility,outpatient,,,6980.00000,2045.14000,Health Net,Commerical Exchange Product,,11969.57,,,,,,,1420.79,43322.00,fee schedule,
PACING INTRAVENTRICULAR,4801296,CDM,480,RC,93612,CPT,,,facility,outpatient,,,6980.00000,2045.14000,Health Net,Medicaid,,4406.90,,,,,,,1420.79,43322.00,case rate,
PACING INTRAVENTRICULAR,4806840,CDM,480,RC,93612,CPT,,,facility,outpatient,,,6980.00000,2045.14000,"Health Choice Arizona, Inc.",ACA Health Plan,,12131.33,,,,,,,1420.79,43322.00,fee schedule,
PACING TRANSCUTANEOUS TEMP,4802567,CDM,480,RC,92953,CPT,,,facility,outpatient,,,1090.00000,319.37000,Wellpoint,Medicare Advantage HMO,,697.45,,,,,,,364.54,1249.34,fee schedule,
PACING TRANSCUTANEOUS TEMP,4802567,CDM,480,RC,92953,CPT,,,facility,outpatient,,,1090.00000,319.37000,Wellpoint,Medicare Advantage HMO,,697.45,,,,,,,364.54,1249.34,fee schedule,
PAIN MGMT ACCESSORY LVL 01,6272926,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,"Cigna Healthcare of Arizona, Inc.",Commercial,,215.03,,,,,,,45.10,234.75,percent of total billed charges,
PAIN MGMT ACCESSORY LVL 02,6272934,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,237.60,,,,,,,85.60,445.50,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
PAIN MGMT ACCESSORY LVL 03,6272942,CDM,272,RC,,,,,facility,inpatient,,,1132.00000,243.38000,Provider Network of America,Commercial,,849.00,,,,,,,509.40,849.00,percent of total billed charges,
PAIN MGMT ACCESSORY LVL 03,6272942,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,Aetna,Banner Employee Plans,,380.35,,,,,,,163.12,849.00,percent of total billed charges,
PAIN MGMT ACCESSORY LVL 05,6275309,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,579.42000,Arizona Physicians IPA,Medicaid,,388.35,,,,,,,388.35,2021.25,percent of total billed charges,
PALGN/PALGN X+ FIX INT 4X8/SC,6305213,CDM,278,RC,Q4173,HCPCS,,,facility,inpatient,,,226.40000,64.75000,Arizona Medical Network,Commercial,,158.48,,,,,,,101.88,169.80,percent of total billed charges,
PALGN/PM FIX INT 0.36MG/0.25CC 1CC,6305262,CDM,278,RC,Q4174,HCPCS,,,facility,outpatient,,,1253.10000,358.39000,Aetna,Medical Rental,,660.38,,,,,,,180.57,2106.01,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
PALGN/PM FIX INT 0.36MG/0.25CC 2CC,6305270,CDM,278,RC,Q4174,HCPCS,,,facility,outpatient,,,1081.70000,309.37000,Aetna,Medicare Advantage,,216.34,,,,,,,155.87,2106.01,percent of total billed charges,
PAR/CUT LSN HYPERKERATOTIC BGN 2-4,7614399,CDM,761,RC,11056,CPT,,,facility,outpatient,,,304.00000,157.47000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,100.65,349.44,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
PAR/CUT LSN HYPERKERATOTIC BGN 2-4,7614423,CDM,761,RC,11056,CPT,,,facility,outpatient,,,304.00000,157.47000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,199.73,,,,,,,100.65,349.44,percent of total billed charges,
PAR/CUT LSN HYPERKERATOTIC BGN 2-4,7614423,CDM,761,RC,11056,CPT,,,facility,outpatient,,,304.00000,157.47000,Aetna,Qualified Health Plan,,288.02,,,,,,,100.65,349.44,fee schedule,
PAR/CUT LSN HYPERKERATOTIC BGN 2-4,7614423,CDM,761,RC,11056,CPT,,,facility,outpatient,,,304.00000,157.47000,Banner University Health Plan,Medicare Advantage,,211.78,,,,,,,100.65,349.44,fee schedule,
PAR/CUT LSN HYPERKERATOTIC BGN 4+,7614407,CDM,761,RC,11057,CPT,,,facility,outpatient,,,388.00000,200.98000,Mercy Care,Medicaid,,130.17,,,,,,,100.65,349.44,case rate,
PAR/CUT LSN HYPERKERATOTIC BGN 4+,7614407,CDM,761,RC,11057,CPT,,,facility,outpatient,,,388.00000,200.98000,Plotkin Health,Plotkin Health,,174.60,,,,,,,100.65,349.44,percent of total billed charges,
PAR/CUT LSN HYPERKERATOTIC BGN 4+,7614407,CDM,761,RC,11057,CPT,,,facility,outpatient,,,388.00000,200.98000,Provider Network of America,Commercial,,291.00,,,,,,,100.65,349.44,percent of total billed charges,
PAR/CUT LSN HYPERKERATOTIC BGN 4+,7614407,CDM,761,RC,11057,CPT,,,facility,outpatient,,,388.00000,200.98000,Wellpoint,Medicare Advantage HMO,,211.78,,,,,,,100.65,349.44,fee schedule,
PAR/CUT LSN HYPERKERATOTIC BGN 4+,7614407,CDM,761,RC,11057,CPT,,,facility,outpatient,,,388.00000,200.98000,Wellpoint,Medicare Advantage HMO,,211.78,,,,,,,100.65,349.44,fee schedule,
PAR/CUT LSN HYPERKERATOTIC BGN 4+,7614431,CDM,761,RC,11057,CPT,,,facility,outpatient,,,388.00000,200.98000,Gold Kidney Health Plan,Medicare Advantage,,232.96,,,,,,,100.65,349.44,fee schedule,
PAR/CUT LSN HYPERKERATOTIC BGN SGL,7611858,CDM,761,RC,11055,CPT,,,facility,outpatient,,,210.00000,108.78000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,211.78,,,,,,,70.56,349.44,fee schedule,
PAR/CUT LSN HYPERKERATOTIC BGN SGL,7611858,CDM,761,RC,11055,CPT,,,facility,outpatient,,,210.00000,108.78000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,211.78,,,,,,,70.56,349.44,fee schedule,
