"Gel cap app device for trach","L8515","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","137.53","","","","","","","fee schedule","78.14","153.15","APC"
"Gel-syn injection 0.1 mg","J7328","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","1.7","","","","","","","fee schedule","0.7","5.94",""
"Gemtuzumab ozogamicin 0.1 mg","J9203","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","253.18","","","","","","","fee schedule","236.62","830.45","APC"
"Gemtuzumab ozogamicin 0.1 mg","J9203","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","444.33","","","","","","","fee schedule","236.62","830.45",""
"Genital surgery procedure","58999","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","219.72","","","","","","","fee schedule","205.35","3391","APC"
"Genom rpd seq alys ea cmprtr","0425U","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","7206.13","","","","","","","fee schedule","4094.39","15026.41","APC"
"Genome rapid sequence alys","0094U","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","7582.2","","","","","","","fee schedule","7582.2","27826.67","Laboratory"
"Genome sequence analysis","81425","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","18464.5","","","","","","","fee schedule","5031.2","18464.5","Laboratory"
"Genotype cytomegalovirus","87910","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","504.6","","","","","","","fee schedule","257.45","944.84","Laboratory"
"Gi ibd ia quan deter ifx lvl","0515U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","40.5","","","","","","","fee schedule","38.57","141.55","APC"
"Gi ibs igg antb 18food items","0598U","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","321","","","","","","","fee schedule","300","1101","APC"
"Gi tract capsule endoscopy","91110","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","3458.28","","","","","","","fee schedule","921.24","5272","APC 338.11"
"Giardia ag if","87269","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","21.02","","","","","","","fee schedule","13.61","49.95",""
"Gingivectomy/plasty 1 to 3","D4211","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3367.56","","","","","","","fee schedule","3367.56","12641.63","APC"
"Gjb6 gene com variants","81254","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","64.75","","","","","","","fee schedule","35","144.28","Laboratory"
"Glaucoma scrn hgh risk direc","G0118","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","112.41","","","","","","","fee schedule","37.94","142.42","APC 266.87"
"Glaucoma scrn hgh risk direc","G0118","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","70.19","","","","","","","fee schedule","37.94","142.42","APC"
"Glaucoma surgery","66150","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","7389.14","","","","","","","fee schedule","2323","15760.48","APC"
"Glaucoma surgery","66160","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2390.97","","","","","","","fee schedule","1694","8799.58","APC"
"Glucagon tolerance panel","80422","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","165.85","","","","","","","fee schedule","46.07","169.08",""
"Glucagon tolerance panel","80424","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","88.88","","","","","","","fee schedule","50.5","185.34","APC"
"Glucose Other Fluid","82945","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","4.21","","","","","","","fee schedule","3.93","14.42","APC"
"Glucose monitor w cartridge","E2104","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","100.86","","","","","","","fee schedule","54.52","106.86","APC"
"Glucose test","82950","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","14.71","","","","","","","fee schedule","4.75","17.43",""
"Gly rcptr alpha1 igg srm/csf","0431U","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","36.57","","","","","","","fee schedule","36.57","134.21","Laboratory"
"Glycosylated hb home device","83037","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","17.38","","","","","","","fee schedule","9.71","35.64",""
"Glycosylated hb home device","83037","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","9.9","","","","","","","fee schedule","9.71","35.64","APC"
"Gold sodium thiomaleate inj","J1600","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","57.47","","","","","","","fee schedule","57.47","57.47",""
"Golimumab for iv use 1mg","J1602","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","42.7","","","","","","","fee schedule","11.04","45.29",""
"Golimumab for iv use 1mg","J1602","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","45.29","","","","","","","fee schedule","11.04","45.29",""
"Golimumab for iv use 1mg","J1602","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","20.42","","","","","","","fee schedule","11.04","45.29","APC"
"Grad com garment neck/head","A6566","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","267.49","","","","","","","fee schedule","254.75","499.31","APC"
"Grad com stocking bk 40+","A6554","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","79.72","","","","","","","fee schedule","79.72","156.25","APC"
"Gradient comp gauntlet","A6582","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","48.68","","","","","","","fee schedule","48.68","95.41","APC"
"Graft Excluder Aaa Gore C3","L_6632554","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","40527.5","15805.72","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Graft Vascular Straight","L_6618191","CDM","278","RC","C1768","HCPCS","","","facility","both","","","","4008.56","1563.34","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Graft Vascular","L_6604870","CDM","278","RC","C1768","HCPCS","","","facility","both","","","","2953.89","1152.02","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Graft hand or finger tendon","26416","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","4220","","","","","","","fee schedule","1937","12475.93",""
"Graft hand or finger tendon","26416","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","6148.32","","","","","","","fee schedule","1937","12475.93","APC"
"Graftjacket","Q4107","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","135.25","","","","","","","fee schedule","126.4","474.5","APC"
"Grasper Handle Laparoscopic","L_6618700","CDM","272","RC","","","","","facility","both","","","","457.47","178.41","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Ground mileage","A0425","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","9.52","","","","","","","fee schedule","9.33","33.1","APC"
"Ground mileage","A0425","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","31.21","","","","","","","fee schedule","9.33","33.1",""
"Group behave couns 2-10","G0473","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","74.59","","","","","","","fee schedule","38.06","142.86","APC"
"Growth hormone antibody","86277","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","28.51","","","","","","","fee schedule","15.74","57.77",""
"Growth stimulation gene 2","83006","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","38.61","","","","","","","fee schedule","35.92","277.45",""
"Guide Extension Catheter","L_5050906","CDM","272","RC","","","","","facility","both","","","","2704.46","1054.74","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Guided tiss regen nonresorb","D4267","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","2773.7","","","","","","","fee schedule","1575.96","5916.09","APC"
"Guided tissue regeneration","D3432","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","656.65","","","","","","","fee schedule","656.65","5063","APC"
"Guidewire Heparin Coating","L_3916646","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","245.3","95.67","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Guidewire Smooth","L_6676390","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","1097.1","427.87","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Guidewire Splashwire Stnd","L_6677127","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","144.9","56.51","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"H pylori (c-13) blood","83009","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","247.21","","","","","","","fee schedule","67.36","247.21","Laboratory"
"H pylori ag ia","87339","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","16.32","","","","","","","fee schedule","16","58.72","APC"
"H pylri clrthmcn rst amp prb","87513","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","68.78","","","","","","","fee schedule","35.09","128.78","Laboratory"
"HEPARIN (PORCINE) 5,000 UNIT/ML INJECTION SOLUTION","1351980161","CDM","636","RC","25010070","HCPCS","0069-0059-03","NDC","facility","both","1","EA","","215.4","84.01","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 6 MILLILITERS"
"HYDRALAZINE 20 MG/ML INJECTION SOLUTION","1361644584","CDM","636","RC","25010070","HCPCS","55150-400-25","NDC","facility","both","1","EA","","110.7","43.17","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 MILLILITERS"
"HYDROCORTISONE 10 MG TABLET","1352231925","CDM","250","RC","25010066","HCPCS","59762-0074-1","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"HYDROMORPHONE (PF) 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLN","1353179692","CDM","250","RC","25010065","HCPCS","70092-1546-35","NDC","facility","both","1","EA","","254.5","99.26","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 MILLILITERS"
"Hair trnspl 1-15 punch grfts","15775","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5809","","","","","","","fee schedule","412.9","5809",""
"Hair trnspl 1-15 punch grfts","15775","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","433.55","","","","","","","fee schedule","412.9","5809","APC"
"Halo cerv into milwaukee typ","L0830","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","6666.29","","","","","","","fee schedule","3603.4","7062.66","APC"
"Halo cervical into body jack","L0820","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2620.39","","","","","","","fee schedule","2495.61","4891.4","APC"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc","513","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","60376.57","","","","","","","fee schedule","17097.57","60376.57",""
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc","513","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","18294.4","","","","","","","fee schedule","17097.57","60376.57","MSDRG Base Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc","514","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Ambetter Exchange","23117.93","","","","","","","fee schedule","12496.18","40890.04","MSDRG Base Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc","514","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","13370.91","","","","","","","fee schedule","12496.18","40890.04","MSDRG Base Rate"
"Hand Procedures For Injuries","906","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","39883.16","","","","","","","fee schedule","20348.55","87522.97","MSDRG Base Rate"
"Hand Procedures For Injuries","906","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 134042 | Excess % of Charge: 62] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section w Sterilization w CC/MCC-Case Rate: 30188] [C-Section w Sterilization w/o CC/MCC-Case Rate: 23225] [C-Section w/o Sterilization w CC/MCC-Case Rate: 30188] [C-Section w/o Sterilization w/o CC/MCC-Case Rate: 23225] [Normal Vaginal Delivery-Case Rate: 36611] [Normal Vag. Del. w Sterilization/D&C w CC/MCC-Case Rate: 23052] [Normal Vag. Del. w Sterilization/D&C w/o CC/MCC-Case Rate: 23052] [Normal Vag. Del. w/o Sterilization/D&C w CC/MCC-Case Rate: 20638] [Normal Vag. Del. w/o Sterilization/D&C w/o CC/MCC-Case Rate: 15641] [Rehab-Per Diem: 4161] [SNF-Per Diem: 2135] [IP High Cost Drugs ($): 0 Charge Threshold 4289 (%BC): 72] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2681 (%BC): 72] [Bariatric Surgery-Case Rate: 34125] [Trauma  (%BC): 50.3]","","","","0","other","","","No services performed during 15-month lookback period."
