PLATE FEMUR DISTAL LATERAL 4 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,4742.48000,4742.48000,Capital District Physicians' Health Plan,Commercial,,3552.12,,,,,,,521.43,4668.50,percent of total billed charges,
PLATE FIBULA 7 HOLE DISTAL LATERAL CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2241.73000,2241.73000,EBPA,ERISA Welfare Plans,,1927.89,,,,,,,448.35,2206.76,percent of total billed charges,
PLATE FIBULA 9 HOLE DISTAL LATERAL CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2241.73000,2241.73000,Excellus BlueCross BlueShield,Medicare Advantage,,627.68,,,,,,,448.35,2206.76,percent of total billed charges,
PLATE FLEXIBLE MESH 1.7MM X 0.5MM RESORB DS CS DELTA,278,RC,C1713,HCPCS,,,facility,outpatient,,,1548.81000,1548.81000,Excellus BlueCross BlueShield,Commercial,,1294.34,,,,,,,309.76,1524.65,percent of total billed charges,
PLATE FUSION 1ST MCP LEFT  PM-MCPL,278,RC,C1713,HCPCS,,,facility,outpatient,,,1749.86000,1749.86000,Aetna,Medicare Advantage,,804.94,,,,,,,349.97,1722.56,percent of total billed charges,
PLATE FUSION 1ST MCP RIGHT PL-MCPR,278,RC,C1713,HCPCS,,,facility,outpatient,,,4351.20000,4351.20000,United Healthcare,Commercial,,4283.32,,,,,,,521.43,4283.32,percent of total billed charges,
PLATE GROWTH BONE SYSTEM 8 HOLE 16MM TI NS,278,RC,C1713,HCPCS,,,facility,outpatient,,,4688.86000,4688.86000,NPPN,Commercial,,4219.97,,,,,,,521.43,4615.71,percent of total billed charges,
PLATE GUIDE ANGLED UP FOR 12MM GBAT -CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,687.60000,687.60000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,137.52,895.12,fee schedule,Reimbursement will be capped at line item charge.
PLATE GUIDE ANGLED UP FOR 12MM GBAT -CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,687.60000,687.60000,Capital District Physicians' Health Plan,Commercial,,515.01,,,,,,,137.52,895.12,percent of total billed charges,
PLATE HIND/MIDFOOT 2.7MM 5 HOLES/31MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,3476.13000,3476.13000,MVP,Commercial,,1738.07,,,,,,,521.43,3421.90,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE HIP 111MM 135 DEG 6 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,Coventry,Commercial,,1504.64,,,,,,,354.03,1742.55,percent of total billed charges,
PLATE HIP 143MM 135 DEG 8 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,354.03,1742.55,fee schedule,Reimbursement will be capped at line item charge.
PLATE HIP 207MM 135 DEG 12 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,Coventry,Commercial,,1504.64,,,,,,,354.03,1742.55,percent of total billed charges,
PLATE HIP 47MM 130 DEG 2 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,Aetna,Medicare Advantage,,814.27,,,,,,,354.03,1742.55,percent of total billed charges,
PLATE HIP 47MM 130 DEG 2 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,849.68,,,,,,,354.03,1742.55,percent of total billed charges,
PLATE HIP 47MM 135 DEG 2 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,United Healthcare,Commercial,,1742.55,,,,,,,354.03,1742.55,percent of total billed charges,
PLATE HIP 63MM 130 DEG 3 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1598.02000,1598.02000,United Healthcare,Managed Medicaid/Essential Plans,,319.60,,,,,,,319.60,1573.09,percent of total billed charges,
PLATE HIP 95MM 135 DEG 5 HOLE STANDARD BARREL KEYED OMEGA 3 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1770.16000,1770.16000,BlueCross BlueShield Vermont,Indemnity,,895.12,,,,,,,354.03,1742.55,fee schedule,Reimbursement will be capped at line item charge.
PLATE HTO FLAT LEFT 67MM CONTURLK,278,RC,C1713,HCPCS,,,facility,outpatient,,,4750.06000,4750.06000,Excellus BlueCross BlueShield,Medicare Advantage,,1330.02,,,,,,,521.43,4675.96,percent of total billed charges,
PLATE HTO FLAT LEFT 67MM CONTURLK,278,RC,C1713,HCPCS,,,facility,outpatient,,,4750.06000,4750.06000,Harvard Pilgrim,Commercial,,3800.05,,,,,,,521.43,4675.96,percent of total billed charges,
PLATE HTO FLAT LEFT 67MM CONTURLK,278,RC,C1713,HCPCS,,,facility,outpatient,,,4750.06000,4750.06000,NPPN,Commercial,,4275.05,,,,,,,521.43,4675.96,percent of total billed charges,
PLATE HUMERUS 3.5MM LONG 6H SHAFT/160MM LCP PROXIMAL CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,7085.42000,7085.42000,NPPN,Commercial,,6376.88,,,,,,,521.43,6974.89,percent of total billed charges,
PLATE INFRAPECTINEAL LARGE QLS LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6267.80000,6267.80000,Cigna,Commercial,,6111.10,,,,,,,521.43,6170.02,percent of total billed charges,
PLATE INFRAPECTINEAL LARGE QLS LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6267.80000,6267.80000,Harvard Pilgrim,Commercial,,5014.24,,,,,,,521.43,6170.02,percent of total billed charges,
PLATE INFRAPECTINEAL LARGE RIGHT QLS,278,RC,C1713,HCPCS,,,facility,outpatient,,,6216.00000,6216.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,2983.68,,,,,,,521.43,6119.03,percent of total billed charges,
PLATE INFRAPECTINEAL SMALL RIGHT QLS,278,RC,C1713,HCPCS,,,facility,outpatient,,,5624.00000,5624.00000,MVP,Commercial,,2812.00,,,,,,,521.43,5536.27,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE JL SHAPE,278,RC,C1713,HCPCS,,,facility,outpatient,,,3045.00000,3045.00000,Harvard Pilgrim,Commercial,,2436.00,,,,,,,521.43,2997.50,percent of total billed charges,
PLATE KIT BONE RADIUS DISTAL STANDARD RIGHT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2770.54000,2770.54000,Excellus BlueCross BlueShield,Commercial,,2315.34,,,,,,,521.43,2727.32,percent of total billed charges,
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD +20DEG 3 HOLE HD 3 HOLE SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2426.30000,2426.30000,Cigna,Commercial,,2365.64,,,,,,,485.26,2388.45,percent of total billed charges,
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD +90DEG 3H HD 5H SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2551.18000,2551.18000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,510.24,2511.38,fee schedule,Reimbursement will be capped at line item charge.
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD -20DEG 3 HOLE HD 5 HOLE SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2551.18000,2551.18000,Capital District Physicians' Health Plan,Commercial,,1910.83,,,,,,,510.24,2511.38,percent of total billed charges,
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD -20DEG 3 HOLE HD 5 HOLE SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2551.18000,2551.18000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1224.57,,,,,,,510.24,2511.38,percent of total billed charges,
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD -20DEG 3 HOLE HD 5 HOLE SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2551.18000,2551.18000,Excellus BlueCross BlueShield,Medicare Advantage,,714.33,,,,,,,510.24,2511.38,percent of total billed charges,
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD -90DEG 2H HD 3H SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2426.30000,2426.30000,Excellus BlueCross BlueShield,Commercial,,2027.66,,,,,,,485.26,2388.45,percent of total billed charges,
PLATE L BONE COMPRESSION 2.4MM VA-LCP DORSAL DISTAL RAD 190DEG 3H HD 5H SHAFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2551.18000,2551.18000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1275.59,,,,,,,510.24,2511.38,percent of total billed charges,
PLATE LADDER NARROW,278,RC,C1713,HCPCS,,,facility,outpatient,,,3349.50000,3349.50000,Cigna,Commercial,,3265.76,,,,,,,521.43,3297.25,percent of total billed charges,
PLATE LADDER WIDE,278,RC,C1713,HCPCS,,,facility,outpatient,,,3349.50000,3349.50000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,521.43,3297.25,fee schedule,Reimbursement will be capped at line item charge.
PLATE LARGE RETROSIGMOID MALLEABLE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3743.66000,3743.66000,United Healthcare,Commercial,,3685.26,,,,,,,521.43,3685.26,percent of total billed charges,
PLATE LARGE SUBOCCIPTAL MALLEABLE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3743.69000,3743.69000,Excellus BlueCross BlueShield,Medicare Advantage,,1048.23,,,,,,,521.43,3685.29,percent of total billed charges,
PLATE LARGE TRANSLABRNTHTEMPORAL MALLEABLE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3743.69000,3743.69000,United Healthcare,Commercial,,3685.29,,,,,,,521.43,3685.29,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA 4 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2325.57000,2325.57000,Excellus BlueCross BlueShield,Medicare Advantage,,651.16,,,,,,,465.11,2289.29,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA 4 HOLE RIGHT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2325.57000,2325.57000,MVP,Commercial,,1162.79,,,,,,,465.11,2289.29,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE LATERAL DISTAL FIBULA 5 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2367.79000,2367.79000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,473.56,2330.85,fee schedule,Reimbursement will be capped at line item charge.
PLATE LATERAL DISTAL FIBULA 5 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2367.79000,2367.79000,Excellus BlueCross BlueShield,Medicare Advantage,,662.98,,,,,,,473.56,2330.85,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA 5 HOLE RIGHT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2367.79000,2367.79000,United Healthcare,Managed Medicaid/Essential Plans,,473.56,,,,,,,473.56,2330.85,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA LOCKING 4 HOLE RIGHT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2325.57000,2325.57000,United Healthcare,Managed Medicaid/Essential Plans,,465.11,,,,,,,465.11,2289.29,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA LOCKING 6 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2423.01000,2423.01000,Empire BlueCross BlueShield,HMO,,1889.95,,,,,,,484.60,2385.21,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA LOCKING 6 HOLE RIGHT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2423.01000,2423.01000,EBPA,ERISA Welfare Plans,,2083.79,,,,,,,484.60,2385.21,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA LOCKING 7 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2474.98000,2474.98000,Aetna,Medicare Advantage,,1138.49,,,,,,,495.00,2436.37,percent of total billed charges,
PLATE LATERAL DISTAL FIBULA LOCKING 7 HOLE LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,2474.98000,2474.98000,MVP,Commercial,,1237.49,,,,,,,495.00,2436.37,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE LATERAL DR LEFT LONG L56MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,3848.72000,3848.72000,Coventry,Commercial,,3271.41,,,,,,,521.43,3788.68,percent of total billed charges,
PLATE LATERAL DR RIGHT LONG L56MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,3848.72000,3848.72000,United Healthcare,Commercial,,3788.68,,,,,,,521.43,3788.68,percent of total billed charges,
PLATE LATERAL DR RIGHT LONG L56MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,3848.72000,3848.72000,United Healthcare,Managed Medicaid/Essential Plans,,769.74,,,,,,,521.43,3788.68,percent of total billed charges,
PLATE LC-DCP NARROW 4.5MM 8 HOLE,278,RC,C1713,HCPCS,,,facility,outpatient,,,1886.56000,1886.56000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,943.28,,,,,,,377.31,1857.13,percent of total billed charges,
PLATE LC-DCP NARROW 4.5MM 8 HOLE,278,RC,C1713,HCPCS,,,facility,outpatient,,,1886.56000,1886.56000,Coventry,Commercial,,1603.58,,,,,,,377.31,1857.13,percent of total billed charges,
PLATE LCP 3.5 7 HOLE,278,RC,C1713,HCPCS,,,facility,outpatient,,,1250.20000,1250.20000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,625.10,,,,,,,250.04,1230.70,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB LT 11HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5221.48000,5221.48000,Empire BlueCross BlueShield,HMO,,4072.75,,,,,,,521.43,5140.02,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB LT 11HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5221.48000,5221.48000,MagnaCare,Commercial,,4177.18,,,,,,,521.43,5140.02,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB LT 19 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5629.18000,5629.18000,Excellus BlueCross BlueShield,Medicare Advantage,,1576.17,,,,,,,521.43,5541.36,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB LT 19 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5629.18000,5629.18000,MagnaCare,Commercial,,4503.34,,,,,,,521.43,5541.36,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB LT 21 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5685.46000,5685.46000,Excellus BlueCross BlueShield,Medicare Advantage,,1591.93,,,,,,,521.43,5596.77,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB LT 9 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5175.19000,5175.19000,BlueCross BlueShield Vermont,Indemnity,,895.12,,,,,,,521.43,5094.46,fee schedule,Reimbursement will be capped at line item charge.
PLATE LCP ANTEROLAT DIS TIB LT 9 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5175.19000,5175.19000,Wellpath,Correctional Healthcare,,2846.35,,,,,,,521.43,5094.46,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB RT 15 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5351.57000,5351.57000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,521.43,5268.09,fee schedule,Reimbursement will be capped at line item charge.
PLATE LCP ANTEROLAT DIS TIB RT 17 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5586.67000,5586.67000,Empire BlueCross BlueShield,HMO,,4357.60,,,,,,,521.43,5499.52,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB RT 19 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5629.18000,5629.18000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,2702.01,,,,,,,521.43,5541.36,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB RT 7 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5125.17000,5125.17000,United Healthcare,Managed Medicaid/Essential Plans,,1025.03,,,,,,,521.43,5045.22,percent of total billed charges,
PLATE LCP ANTEROLAT DIS TIB RT 9 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5175.19000,5175.19000,United Healthcare,Managed Medicaid/Essential Plans,,1035.04,,,,,,,521.43,5094.46,percent of total billed charges,
PLATE LCP DIA-META VOLAR DISTAL RADIUS PL 7H SHAFT/LT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6131.20000,6131.20000,MVP,Commercial,,3065.60,,,,,,,521.43,6035.55,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE LEFT 5 X 17 HOLE HEMI PRIMARY RECON CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,4891.82000,4891.82000,EBPA,ERISA Welfare Plans,,4206.97,,,,,,,521.43,4815.51,percent of total billed charges,
PLATE LOCK 16MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,10032.00000,10032.00000,United Healthcare,Commercial,,9875.50,,,,,,,521.43,9875.50,percent of total billed charges,
PLATE LOCKING 100MM TI THORLMBR SPINE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,10411.57000,10411.57000,United Healthcare,Commercial,,10249.15,,,,,,,521.43,10249.15,percent of total billed charges,
PLATE LOCKING 109MM TI THORLMBR SPINE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,10597.20000,10597.20000,BlueCross BlueShield Vermont,Indemnity,,895.12,,,,,,,521.43,10431.88,fee schedule,Reimbursement will be capped at line item charge.
PLATE LOCKING 1MM RIGHT STEP T10 POLYAXIAL LAPIDUS CROSS PLATE,278,RC,C1713,HCPCS,,,facility,outpatient,,,6631.14000,6631.14000,Capital District Physicians' Health Plan,Commercial,,4966.72,,,,,,,521.43,6527.69,percent of total billed charges,
PLATE LOCKING 2.0MM TI INTERMEDIATE 12 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,4909.90000,4909.90000,MVP,Commercial,,2454.95,,,,,,,521.43,4833.31,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE LOCKING 2.0MM TI INTERMEDIATE 6 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,4321.60000,4321.60000,United Healthcare,Commercial,,4254.18,,,,,,,521.43,4254.18,percent of total billed charges,
PLATE LOCKING 2.0MM TI LARGE 12 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5920.00000,5920.00000,Aetna,Medicare Advantage,,2723.20,,,,,,,521.43,5827.65,percent of total billed charges,
PLATE LOCKING 2.0MM TI LARGE 3 X 3 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,4943.20000,4943.20000,Cigna,Commercial,,4819.62,,,,,,,521.43,4866.09,percent of total billed charges,
PLATE LOCKING 2.0MM TI LARGE 4 X 4 HOLES/ANGLED CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,7363.00000,7363.00000,United Healthcare,Commercial,,7248.14,,,,,,,521.43,7248.14,percent of total billed charges,
PLATE LOCKING 2.0MM TI LARGE 6 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5165.20000,5165.20000,Capital District Physicians' Health Plan,Commercial,,3868.73,,,,,,,521.43,5084.62,percent of total billed charges,
PLATE LOCKING 2.0MM TI LARGE 6 HOLES CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5165.20000,5165.20000,MVP,Commercial,,2582.60,,,,,,,521.43,5084.62,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
PLATE LOCKING 2.0MM TI MINI 20 HOLES/ADAPTION CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5257.70000,5257.70000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,521.43,5175.68,fee schedule,Reimbursement will be capped at line item charge.
PLATE LOCKING 2.0MM TI MINI 20 HOLES/ADAPTION CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,5257.70000,5257.70000,Wellpath,Correctional Healthcare,,2891.74,,,,,,,521.43,5175.68,percent of total billed charges,
PLATE LOCKING 2.0MM TI MINI 4 HOLES/BROAD CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3613.40000,3613.40000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,521.43,3557.03,fee schedule,Reimbursement will be capped at line item charge.
PLATE LOCKING 2.0MM TI MINI 4 HOLES/BROAD CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3613.40000,3613.40000,Harvard Pilgrim,Commercial,,2890.72,,,,,,,521.43,3557.03,percent of total billed charges,
PLATE LOCKING 2.0MM TI MINI 4 HOLES/TENSION BAND CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3524.08000,3524.08000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1762.04,,,,,,,521.43,3469.10,percent of total billed charges,
PLATE LOCKING 2.0MM TI MINI 4 HOLES/TENSION BAND CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3524.08000,3524.08000,Excellus BlueCross BlueShield,Commercial,,2945.07,,,,,,,521.43,3469.10,percent of total billed charges,
PLATE LOCKING 2MM LEFT STEP T10 POLYAXIAL LAPIDUS CROSS PLATE,278,RC,C1713,HCPCS,,,facility,outpatient,,,6631.14000,6631.14000,MagnaCare,Commercial,,5304.91,,,,,,,521.43,6527.69,percent of total billed charges,
PLATE LOCKING 2MM RIGHT STEP T10 POLYAXIAL LAPIDUS CROSS PLATE,278,RC,C1713,HCPCS,,,facility,outpatient,,,6631.14000,6631.14000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,3315.57,,,,,,,521.43,6527.69,percent of total billed charges,
PLATE LOCKING 2MM RIGHT STEP T10 POLYAXIAL LAPIDUS CROSS PLATE,278,RC,C1713,HCPCS,,,facility,outpatient,,,6631.14000,6631.14000,Excellus BlueCross BlueShield,Medicare Advantage,,1856.72,,,,,,,521.43,6527.69,percent of total billed charges,
PLATE LOCKING 40MM TI THORLMBR SPINE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,8111.72000,8111.72000,Excellus BlueCross BlueShield,Commercial,,6778.96,,,,,,,521.43,7985.18,percent of total billed charges,
PLATE LOCKING 43MM TI THORLMBR SPINE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,8111.75000,8111.75000,United Healthcare,Managed Medicaid/Essential Plans,,1622.35,,,,,,,521.43,7985.21,percent of total billed charges,
PLATE LOCKING 52MM TI THORLMBR SPINE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,8111.75000,8111.75000,United Healthcare,Commercial,,7985.21,,,,,,,521.43,7985.21,percent of total billed charges,
PLATE LOCKING 55MM TI THORLMBR SPINE CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,8111.75000,8111.75000,NPPN,Commercial,,7300.57,,,,,,,521.43,7985.21,percent of total billed charges,
